0,1,2,3
766,889,962,1020
765,890,962,1021
765,890,962,1021
767,890,962,1021
768,890,962,1020
772,889,963,1021
772,890,962,1020
770,890,963,1021
770,890,963,1020
770,889,963,1020
770,889,964,1020
769,889,963,1021
771,890,963,1020
771,889,963,1020
768,889,962,1020
767,889,963,1020
768,889,962,1020
768,889,962,1021
768,889,962,1020
770,890,962,1021
771,889,962,1021
772,890,963,1021
773,889,963,1020
773,889,963,1020
773,889,963,1020
772,889,962,1020
773,889,963,1020
772,890,963,1020
772,889,963,1021
772,889,962,1020
773,889,963,1021
773,890,962,1021
773,889,962,1021
773,890,962,1021
773,889,963,1020
773,890,963,1021
774,889,963,1021
775,889,962,1020
775,889,963,1021
775,889,963,1020
775,890,962,1020
775,889,963,1020
776,889,962,1021
775,888,962,1020
775,889,963,1020
776,889,963,1020
776,888,963,1021
776,889,963,1020
776,889,962,1020
776,889,963,1020
776,889,962,1021
776,889,963,1021
776,888,963,1021
776,890,963,1021
776,890,962,1020
776,889,962,1021
776,888,962,1021
776,888,963,1020
776,889,962,1020
776,888,962,1021
776,889,962,1020
776,889,962,1020
776,890,962,1020
776,889,963,1020
776,889,963,1020
776,888,963,1020
776,888,963,1021
776,889,962,1020
776,889,962,1021
776,889,962,1020
777,889,962,1020
776,888,962,1021
776,889,962,1020
776,888,962,1020
776,889,963,1020
776,889,962,1020
776,889,963,1020
776,889,962,1020
777,889,962,1020
776,889,963,1020
776,888,962,1020
776,888,962,1020
776,889,962,1020
776,889,962,1021
776,889,961,1021
776,889,962,1020
776,888,963,1020
775,889,962,1020
775,889,962,1021
775,888,962,1020
774,888,961,1020
773,889,962,1021
773,888,962,1020
773,889,963,1020
773,889,962,1020
773,889,963,1020
774,888,962,1020
775,889,963,1020
775,888,962,1020
775,889,963,1021
775,889,962,1020
775,889,962,1020
775,889,962,1020
775,889,962,1021
775,889,963,1020
775,889,962,1020
775,888,962,1020
776,889,962,1020
775,889,962,1021
776,889,962,1021
775,889,962,1020
776,889,962,1021
775,889,962,1021
776,888,962,1020
775,888,962,1020
776,889,962,1021
776,888,962,1020
776,889,962,1020
776,889,961,1020
776,888,961,1020
776,888,962,1021
776,888,961,1021
775,888,962,1020
773,888,962,1021
772,888,962,1021
772,888,961,1020
772,889,962,1020
773,888,962,1020
773,888,962,1020
773,888,961,1020
773,888,962,1021
774,888,961,1020
774,888,961,1020
773,889,962,1020
774,889,962,1020
773,888,962,1020
774,889,962,1021
773,888,961,1020
774,888,962,1019
774,888,962,1020
774,888,962,1020
773,888,962,1020
774,888,962,1020
774,888,961,1021
774,888,961,1021
776,888,962,1020
775,888,962,1020
775,888,962,1019
775,888,962,1019
776,888,961,1019
776,888,961,1020
776,888,961,1021
776,888,961,1020
776,888,961,1020
776,888,961,1020
776,888,962,1020
776,888,961,1021
776,888,961,1020
775,888,962,1021
776,888,962,1020
776,888,962,1020
776,888,961,1020
776,888,961,1020
776,888,962,1021
775,888,961,1020
775,888,961,1020
775,888,961,1020
774,888,962,1020
775,888,961,1020
775,889,962,1021
775,888,961,1021
775,888,961,1020
775,888,962,1021
775,888,961,1020
775,888,961,1020
774,889,961,1020
774,888,961,1021
774,888,962,1020
774,888,962,1021
773,888,961,1020
771,888,961,1021
771,888,961,1020
772,888,961,1020
772,888,962,1020
772,888,961,1020
771,888,961,1021
770,888,961,1021
770,888,961,1020
769,888,962,1020
769,888,962,1020
769,888,962,1020
769,889,962,1021
769,889,961,1020
771,888,962,1021
771,889,961,1021
770,888,961,1020
770,888,962,1020
770,888,962,1021
772,889,962,1020
772,888,962,1020
770,888,961,1021
768,889,961,1021
768,888,961,1020
768,888,961,1021
768,889,961,1021
768,888,961,1020
769,889,962,1020
771,888,961,1020
773,889,962,1020
774,889,961,1021
775,888,962,1020
775,888,961,1020
775,888,962,1020
774,888,961,1020
774,888,962,1020
773,888,962,1020
774,888,962,1020
774,888,961,1019
774,888,962,1021
773,888,961,1020
774,888,962,1021
772,887,962,1020
770,888,962,1020
770,888,961,1021
772,888,962,1020
772,888,962,1019
772,888,962,1020
771,888,962,1021
770,888,962,1020
770,888,961,1020
769,888,962,1020
771,888,962,1020
772,888,961,1020
773,888,961,1021
773,888,962,1020
773,888,961,1020
773,889,962,1020
773,888,962,1019
773,888,961,1020
773,888,961,1020
774,888,961,1020
773,888,962,1020
774,888,961,1020
774,888,962,1020
775,888,961,1020
774,888,962,1020
774,888,962,1020
774,888,962,1020
775,888,962,1020
775,887,962,1019
776,888,961,1020
776,887,961,1020
775,888,961,1020
775,887,962,1021
775,888,961,1020
776,887,961,1020
776,888,961,1020
776,887,961,1020
777,887,961,1020
776,888,962,1020
776,888,961,1020
776,887,961,1020
776,887,962,1019
776,888,961,1020
775,887,961,1020
775,887,961,1020
776,887,962,1020
776,887,961,1020
776,887,961,1020
776,887,960,1020
775,887,961,1020
776,887,961,1020
775,887,960,1020
775,887,961,1019
775,887,961,1020
775,887,961,1020
775,887,961,1020
775,887,960,1020
775,887,961,1020
776,887,961,1020
776,887,961,1020
776,887,961,1020
776,887,961,1019
776,887,961,1019
777,887,960,1020
777,887,961,1020
777,887,961,1020
777,886,960,1019
778,887,962,1020
777,886,961,1020
776,887,961,1020
776,887,960,1020
776,887,961,1020
777,886,961,1020
777,887,961,1020
777,887,961,1020
777,887,961,1020
777,886,960,1020
776,887,960,1020
776,886,961,1020
775,887,961,1020
775,887,960,1021
775,887,960,1020
774,887,960,1020
774,887,960,1021
774,887,961,1020
774,887,961,1020
774,887,960,1020
773,887,961,1020
774,887,961,1020
773,887,960,1019
773,887,961,1020
773,886,960,1020
773,887,960,1020
773,887,961,1020
773,886,960,1020
772,887,961,1020
772,886,960,1020
772,886,961,1020
772,886,960,1020
772,886,960,1020
772,887,960,1019
773,886,960,1019
774,886,960,1020
773,887,960,1020
772,887,961,1020
771,886,960,1020
770,886,961,1020
769,886,960,1019
769,886,959,1020
770,887,960,1020
