NO2,C2H5CH,VOC,CO,CLASS
786,881,966,1020,8
786,880,966,1020,8
786,881,965,1021,8
785,881,965,1020,8
785,880,964,1020,8
785,881,965,1020,8
786,881,965,1020,8
786,881,965,1020,8
785,880,965,1020,8
786,880,965,1021,8
785,880,966,1020,8
785,881,966,1021,8
784,881,965,1021,8
784,881,965,1020,8
785,880,965,1020,8
784,880,964,1021,8
784,880,966,1020,8
784,880,965,1020,8
784,879,965,1020,8
784,880,965,1020,8
784,880,965,1020,8
784,880,965,1021,8
784,880,965,1020,8
785,880,965,1020,8
785,880,966,1020,8
786,881,965,1020,8
785,881,966,1020,8
786,880,964,1021,8
786,880,966,1021,8
785,881,965,1020,8
786,881,965,1020,8
785,881,965,1020,8
785,880,966,1020,8
786,880,966,1020,8
786,880,965,1021,8
785,880,965,1020,8
786,880,966,1021,8
785,880,965,1020,8
785,880,965,1020,8
784,881,965,1021,8
785,880,965,1020,8
785,880,965,1020,8
785,881,965,1020,8
785,880,965,1021,8
785,880,966,1021,8
785,881,965,1020,8
785,880,965,1019,8
785,879,965,1020,8
785,881,965,1020,8
786,881,965,1020,8
785,881,964,1020,8
785,880,965,1020,8
786,880,966,1020,8
786,880,965,1020,8
785,880,966,1020,8
785,880,965,1020,8
785,880,965,1020,8
786,880,965,1020,8
786,880,965,1020,8
786,881,965,1021,8
785,880,965,1021,8
786,880,965,1020,8
785,880,965,1020,8
785,881,966,1020,8
786,881,965,1020,8
785,880,966,1020,8
785,881,965,1020,8
785,881,965,1020,8
785,880,965,1020,8
785,881,965,1021,8
785,880,966,1020,8
784,880,965,1021,8
785,880,964,1020,8
785,880,965,1020,8
785,880,965,1020,8
784,880,965,1020,8
784,880,965,1021,8
784,880,965,1021,8
784,880,964,1020,8
784,880,965,1020,8
784,880,964,1020,8
784,879,965,1020,8
784,880,965,1021,8
784,880,965,1020,8
784,880,964,1020,8
783,880,964,1021,8
784,879,965,1020,8
783,880,964,1020,8
783,880,964,1020,8
783,879,965,1020,8
782,880,964,1020,8
783,879,965,1020,8
782,878,966,1019,8
782,880,965,1020,8
781,879,964,1020,8
781,879,965,1020,8
781,879,965,1020,8
780,878,964,1020,8
781,879,964,1020,8
780,878,964,1020,8
780,877,964,1020,8
779,878,964,1020,8
780,878,964,1020,8
779,878,964,1020,8
779,877,963,1020,8
779,877,964,1020,8
778,878,964,1020,8
778,878,964,1020,8
779,877,964,1020,8
778,877,963,1020,8
778,877,964,1020,8
778,877,963,1020,8
777,876,964,1019,8
777,877,964,1020,8
776,877,963,1020,8
777,877,964,1020,8
777,877,964,1019,8
776,877,963,1020,8
777,877,963,1020,8
776,877,963,1020,8
776,878,963,1020,8
777,877,964,1019,8
777,876,963,1020,8
778,876,964,1019,8
777,877,964,1020,8
777,877,963,1020,8
777,877,963,1020,8
778,877,964,1020,8
779,877,963,1020,8
780,877,963,1020,8
781,878,964,1021,8
781,877,964,1019,8
780,878,964,1020,8
781,878,963,1020,8
781,877,964,1020,8
781,878,964,1020,8
781,878,964,1019,8
781,877,964,1020,8
780,878,963,1020,8
781,877,964,1020,8
780,878,963,1020,8
780,877,964,1020,8
781,878,964,1020,8
781,878,964,1019,8
781,878,964,1019,8
781,878,964,1019,8
781,878,964,1020,8
780,878,964,1020,8
780,878,964,1021,8
780,878,963,1020,8
780,878,964,1020,8
780,878,964,1020,8
779,877,963,1020,8
779,878,963,1020,8
779,878,964,1020,8
779,878,963,1019,8
779,877,964,1020,8
779,877,963,1020,8
779,876,963,1020,8
779,877,963,1020,8
780,877,964,1020,8
781,877,964,1020,8
780,878,964,1020,8
779,877,964,1020,8
778,877,963,1019,8
779,877,964,1020,8
780,877,964,1019,8
779,877,963,1020,8
779,878,964,1020,8
780,877,964,1021,8
779,877,964,1020,8
779,878,964,1020,8
780,878,963,1021,8
780,877,963,1020,8
779,878,964,1020,8
779,878,964,1021,8
779,877,963,1020,8
779,877,964,1020,8
779,878,963,1020,8
779,878,963,1020,8
780,878,964,1020,8
779,878,963,1020,8
780,878,964,1021,8
779,878,964,1020,8
779,878,963,1020,8
779,877,964,1020,8
778,877,964,1020,8
779,877,964,1020,8
778,877,963,1020,8
778,878,964,1020,8
778,877,963,1020,8
779,877,963,1019,8
778,877,963,1020,8
779,877,963,1020,8
779,877,963,1020,8
779,878,963,1020,8
778,878,964,1020,8
778,877,964,1020,8
778,878,964,1021,8
779,877,963,1020,8
779,876,963,1020,8
778,878,962,1020,8
777,877,962,1020,8
778,878,963,1019,8
777,877,963,1020,8
778,878,963,1020,8
777,877,964,1019,8
777,877,962,1020,8
778,878,963,1020,8
779,877,963,1021,8
779,877,963,1020,8
779,877,963,1020,8
778,877,963,1020,8
778,877,963,1020,8
779,877,963,1019,8
779,877,963,1019,8
779,878,964,1020,8
778,877,964,1020,8
778,878,963,1020,8
778,877,964,1020,8
778,877,963,1019,8
779,877,964,1019,8
779,877,963,1020,8
779,877,963,1020,8
779,877,963,1020,8
777,877,962,1020,8
778,877,963,1019,8
777,876,963,1020,8
778,876,963,1020,8
776,877,964,1020,8
776,876,963,1020,8
776,876,963,1019,8
777,876,962,1019,8
776,876,963,1019,8
775,876,963,1020,8
776,875,963,1020,8
775,876,962,1019,8
776,876,962,1020,8
776,876,963,1020,8
777,876,963,1020,8
776,876,963,1019,8
777,876,962,1020,8
777,875,961,1021,8
776,875,963,1020,8
776,876,962,1020,8
777,875,963,1020,8
777,876,962,1019,8
777,876,962,1020,8
777,876,962,1020,8
776,876,963,1019,8
776,876,963,1019,8
777,876,963,1019,8
776,876,963,1020,8
776,876,963,1020,8
776,875,963,1020,8
776,876,962,1020,8
776,876,963,1020,8
776,876,962,1019,8
776,875,963,1020,8
775,876,963,1020,8
776,876,962,1020,8
776,876,962,1020,8
776,876,962,1020,8
776,876,963,1020,8
776,876,962,1019,8
777,876,963,1019,8
777,876,963,1020,8
777,876,962,1019,8
778,876,962,1019,8
778,876,962,1019,8
778,876,963,1020,8
777,877,962,1020,8
778,877,963,1020,8
779,877,963,1020,8
778,877,963,1020,8
777,877,964,1020,8
777,876,963,1019,8
778,876,962,1020,8
778,877,963,1020,8
778,877,963,1020,8
777,877,962,1019,8
778,877,963,1020,8
778,877,962,1020,8
778,875,963,1020,8
778,876,963,1020,8
778,877,963,1020,8
777,877,963,1020,8
778,877,963,1020,8
776,876,963,1020,8
776,876,963,1020,8
775,876,963,1020,8
775,876,963,1019,8
776,876,962,1020,8
775,876,962,1020,8
775,876,963,1019,8
775,876,962,1020,8
776,875,962,1019,8
776,876,962,1018,8
775,876,962,1020,8
775,876,963,1019,8
775,876,962,1018,8
775,875,963,1019,8
775,875,962,1020,8
776,876,963,1019,8
776,875,963,1020,8
776,876,961,1020,8
775,875,961,1019,8
775,875,962,1020,8
774,875,962,1020,8
774,876,963,1019,8
775,875,962,1020,8
775,875,962,1020,8
775,875,962,1020,8
774,875,963,1020,8
774,875,963,1019,8
775,875,962,1020,8
775,875,962,1020,8
774,875,962,1018,8
775,875,963,1020,8
775,875,963,1020,8
774,875,962,1020,8
774,875,963,1019,8
774,875,961,1020,8
774,875,962,1019,8
775,875,963,1019,8
775,875,962,1019,8
775,875,962,1020,8
776,875,962,1020,8
775,875,962,1020,8
775,875,962,1019,8
775,875,963,1020,8
776,875,962,1020,8
776,875,962,1020,8
775,875,962,1019,8
775,875,963,1020,8
774,875,962,1019,8
774,875,962,1019,8
775,875,962,1019,8
775,875,962,1020,8
775,875,962,1020,8
774,875,961,1019,8
773,875,962,1020,8
774,875,961,1019,8
774,875,962,1019,8
776,875,962,1019,8
776,875,961,1020,8
775,876,962,1020,8
775,876,962,1020,8
776,875,962,1020,8
776,875,961,1019,8
777,875,962,1020,8
777,875,963,1019,8
776,876,962,1020,8
775,874,963,1019,8
776,875,961,1020,8
775,875,962,1019,8
776,875,962,1019,8
777,875,963,1020,8
777,876,962,1020,8
778,876,962,1020,8
777,875,963,1020,8
778,876,962,1020,8
776,875,962,1020,8
777,876,962,1019,8
777,876,962,1019,8
777,876,963,1019,8
776,876,962,1020,8
776,876,961,1020,8
776,876,963,1019,8
775,876,962,1019,8
775,876,962,1020,8
774,876,962,1020,8
774,875,962,1019,8
775,875,962,1020,8
774,875,961,1020,8
775,875,961,1020,8
775,875,962,1020,8
774,875,962,1020,8
775,874,962,1019,8
774,875,962,1020,8
776,875,962,1020,8
775,875,961,1019,8
774,875,962,1019,8
774,875,962,1019,8
774,874,962,1018,8
774,875,962,1020,8
773,874,961,1019,8
773,875,961,1019,8
772,874,962,1020,8
772,875,961,1019,8
773,874,962,1020,8
772,874,962,1020,8
772,874,962,1020,8
772,873,961,1019,8
771,873,961,1020,8
771,874,961,1020,8
771,873,961,1019,8
771,873,961,1019,8
771,874,962,1019,8
770,873,961,1019,8
770,873,962,1020,8
770,873,961,1020,8
770,873,961,1020,8
769,873,961,1019,8
769,873,961,1019,8
768,873,961,1020,8
767,873,961,1020,8
768,872,961,1020,8
768,873,961,1019,8
767,873,960,1019,8
768,872,960,1019,8
768,871,961,1020,8
769,872,961,1020,8
769,873,960,1020,8
769,872,961,1019,8
769,872,962,1019,8
769,873,961,1019,8
769,872,960,1019,8
770,872,960,1019,8
769,873,960,1020,8
769,873,961,1019,8
769,873,961,1019,8
769,872,959,1020,8
770,873,962,1020,8
770,873,961,1019,8
769,873,960,1020,8
770,872,960,1020,8
770,874,961,1020,8
770,872,962,1019,8
771,873,960,1019,8
771,873,960,1019,8
770,873,961,1019,8
770,872,961,1019,8
770,872,961,1020,8
770,873,961,1019,8
770,873,961,1020,8
769,873,961,1019,8
769,873,960,1020,8
768,873,961,1019,8
769,872,960,1019,8
768,873,961,1019,8
767,872,961,1020,8
767,872,961,1019,8
767,872,960,1020,8
768,872,961,1019,8
767,873,960,1019,8
768,872,961,1020,8
768,872,961,1019,8
769,872,961,1019,8
769,872,960,1019,8
769,872,960,1019,8
769,872,960,1018,8
768,872,960,1019,8
768,872,961,1019,8
768,872,961,1018,8
768,873,960,1019,8
769,872,961,1018,8
769,872,961,1019,8
770,872,961,1019,8
770,872,961,1019,8
768,872,960,1020,8
769,873,960,1019,8
768,872,960,1019,8
769,873,961,1019,8
769,872,960,1020,8
769,872,960,1020,8
769,873,961,1018,8
768,872,960,1020,8
768,873,960,1019,8
768,872,960,1019,8
769,872,961,1019,8
769,873,960,1020,8
769,872,961,1019,8
769,872,961,1020,8
769,872,960,1020,8
769,872,960,1020,8
769,872,960,1019,8
769,872,959,1019,8
768,872,960,1020,8
768,873,960,1020,8
767,872,961,1019,8
768,872,961,1019,8
768,873,961,1020,8
769,872,960,1019,8
770,872,961,1019,8
773,873,960,1020,8
770,872,960,1019,8
762,871,960,1018,8
757,869,959,1019,8
756,869,959,1018,8
757,868,958,1019,8
760,867,958,1018,8
762,867,959,1019,8
760,868,958,1019,8
761,869,960,1019,8
760,868,959,1019,8
760,869,958,1019,8
760,868,959,1019,8
760,868,958,1019,8
762,869,957,1019,8
759,868,959,1019,8
750,868,959,1018,8
742,867,956,1018,8
745,865,955,1017,8
744,862,955,1017,8
742,861,954,1017,8
746,860,953,1017,8
751,861,955,1016,8
757,862,955,1018,8
759,863,955,1018,8
759,864,955,1018,8
754,864,956,1018,8
752,865,956,1018,8
751,864,957,1018,8
751,864,956,1018,8
752,864,956,1018,8
742,863,955,1017,8
729,849,949,1005,8
717,834,942,990,8
704,821,937,977,8
691,810,934,968,8
682,800,930,962,8
673,790,927,956,8
665,781,925,951,8
661,775,922,948,8
656,768,920,943,8
649,761,918,940,8
646,756,916,940,8
647,755,918,954,8
664,767,921,1012,8
712,793,929,1018,8
722,810,935,1017,8
733,823,937,1017,8
730,830,939,1017,8
720,838,942,1019,8
732,846,945,1019,8
748,854,946,1020,8
764,862,950,1020,8
769,866,953,1019,8
773,869,955,1020,8
771,870,958,1020,8
770,873,958,1021,8
770,876,958,1021,8
772,878,959,1021,8
769,880,960,1021,8
768,881,960,1022,8
767,883,960,1022,8
768,884,961,1021,8
769,885,961,1022,8
771,886,962,1021,8
772,886,962,1021,8
772,887,963,1022,8
775,887,963,1022,8
775,887,963,1021,8
776,887,964,1022,8
775,888,963,1022,8
776,887,964,1021,8
776,888,963,1021,8
776,888,964,1022,8
777,889,964,1022,8
777,888,964,1022,8
777,889,964,1021,8
777,888,964,1021,8
777,889,964,1022,8
777,889,964,1022,8
776,889,964,1022,8
777,889,964,1022,8
777,889,964,1022,8
776,889,964,1021,8
777,889,965,1022,8
777,890,964,1021,8
777,890,965,1022,8
777,891,964,1021,8
780,890,965,1021,8
779,890,965,1022,8
775,889,964,1022,8
775,890,965,1021,8
773,890,964,1021,8
772,891,964,1021,8
771,891,964,1021,8
770,891,964,1022,8
770,890,963,1022,8
770,891,965,1021,8
771,892,965,1021,8
772,891,964,1022,8
772,891,965,1021,8
772,892,965,1021,8
772,891,965,1021,8
773,892,964,1022,8
773,892,965,1022,8
772,892,965,1021,8
773,892,965,1021,8
772,891,965,1022,8
771,892,965,1021,8
770,892,965,1021,8
771,892,964,1022,8
770,892,965,1021,8
771,892,965,1021,8
771,892,964,1022,8
772,892,966,1021,8
773,892,965,1021,8
774,892,966,1022,8
774,892,966,1020,8
771,892,966,1021,8
772,892,965,1021,8
775,892,965,1022,8
776,891,965,1021,8
776,892,965,1022,8
776,892,965,1021,8
776,892,965,1021,8
776,891,965,1021,8
776,892,965,1021,8
776,891,964,1022,8
775,892,965,1022,8
775,891,965,1021,8
775,892,964,1021,8
775,892,965,1021,8
776,892,965,1021,8
776,892,965,1021,8
777,892,965,1022,8
777,892,965,1022,8
778,892,964,1021,8
778,892,965,1021,8
779,892,965,1021,8
778,892,965,1022,8
778,891,965,1021,8
778,891,965,1021,8
777,891,964,1020,8
778,891,964,1021,8
777,891,965,1021,8
777,892,965,1021,8
777,892,965,1021,8
777,891,965,1021,8
776,891,965,1021,8
775,891,965,1021,8
775,891,965,1022,8
774,892,964,1021,8
774,892,964,1021,8
774,892,965,1021,8
774,892,965,1021,8
775,891,966,1021,8
775,892,964,1021,8
775,892,966,1021,8
776,892,965,1021,8
776,892,965,1021,8
776,892,964,1021,8
776,891,965,1021,8
777,892,965,1021,8
776,891,966,1021,8
777,892,965,1022,8
776,891,965,1021,8
776,891,964,1021,8
776,891,965,1022,8
776,892,964,1021,8
775,891,964,1022,8
774,891,965,1022,8
774,891,965,1022,8
774,892,964,1021,8
775,891,964,1021,8
775,891,965,1021,8
776,891,965,1021,8
777,891,965,1020,8
777,891,964,1021,8
777,890,965,1021,8
777,891,964,1020,8
775,890,965,1020,8
775,891,964,1021,8
774,891,964,1021,8
775,891,964,1021,8
774,891,964,1021,8
774,891,964,1020,8
774,891,963,1020,8
772,891,964,1021,8
773,891,964,1022,8
772,891,964,1021,8
773,891,963,1020,8
774,891,964,1020,8
773,891,964,1021,8
774,891,964,1021,8
774,891,964,1022,8
774,891,964,1022,8
773,891,964,1021,8
774,891,964,1021,8
774,891,965,1021,8
774,891,965,1021,8
774,890,964,1021,8
773,891,965,1021,8
772,891,964,1020,8
771,890,964,1020,8
769,891,963,1021,8
769,890,964,1021,8
769,891,964,1020,8
768,891,964,1021,8
767,890,963,1022,8
767,891,963,1021,8
768,891,964,1021,8
769,891,964,1021,8
769,890,964,1021,8
770,891,964,1021,8
770,892,964,1021,8
770,891,964,1020,8
770,891,964,1021,8
769,891,964,1021,8
767,891,964,1021,8
766,891,963,1021,8
767,891,964,1021,8
766,892,964,1021,8
767,891,963,1021,8
768,891,963,1021,8
769,892,964,1021,8
770,891,964,1021,8
771,892,964,1021,8
771,891,963,1021,8
772,891,964,1021,8
772,892,964,1021,8
774,892,964,1021,8
774,891,964,1021,8
774,891,964,1021,8
774,891,964,1021,8
775,891,964,1021,8
775,891,964,1020,8
775,891,965,1021,8
775,891,964,1021,8
776,891,964,1021,8
775,891,963,1021,8
775,890,965,1021,8
775,891,964,1021,8
775,891,964,1021,8
775,890,964,1021,8
775,891,964,1021,8
775,891,964,1021,8
775,891,964,1022,8
775,891,964,1021,8
776,890,965,1020,8
776,891,965,1021,8
775,891,965,1021,8
775,891,964,1021,8
775,891,964,1021,8
775,890,965,1021,8
774,891,964,1021,8
775,891,963,1020,8
775,891,964,1021,8
774,891,964,1020,8
775,891,964,1021,8
774,891,964,1021,8
774,891,965,1021,8
775,891,964,1021,8
775,891,964,1020,8
775,890,964,1021,8
775,891,964,1022,8
775,891,963,1021,8
776,891,964,1020,8
776,891,964,1021,8
776,891,965,1021,8
776,890,964,1021,8
775,891,965,1021,8
775,891,964,1021,8
776,891,963,1020,8
775,891,964,1021,8
775,890,964,1021,8
775,890,964,1020,8
775,891,964,1021,8
774,890,964,1020,8
775,890,963,1021,8
775,890,964,1021,8
775,890,964,1020,8
775,890,964,1020,8
775,890,964,1021,8
775,891,963,1021,8
776,890,963,1020,8
776,891,963,1021,8
776,890,964,1020,8
776,891,964,1020,8
776,890,964,1022,8
777,890,963,1021,8
776,890,963,1021,8
777,889,964,1021,8
777,889,964,1020,8
776,889,963,1021,8
776,889,963,1021,8
776,890,963,1021,8
776,890,963,1021,8
776,890,964,1020,8
775,888,963,1020,8
774,889,963,1021,8
774,889,963,1020,8
774,890,963,1021,8
774,889,962,1021,8
774,889,963,1020,8
774,889,963,1021,8
774,890,963,1021,8
774,890,963,1021,8
773,889,962,1021,8
773,889,963,1020,8
773,889,962,1021,8
771,889,963,1021,8
771,889,963,1020,8
771,889,963,1020,8
771,889,963,1021,8
771,888,962,1020,8
770,888,962,1020,8
769,888,962,1020,8
770,889,961,1020,8
770,888,962,1021,8
770,888,962,1020,8
770,889,962,1020,8
770,888,962,1020,8
771,888,962,1020,8
770,888,962,1020,8
771,888,962,1020,8
771,888,962,1020,8
770,887,962,1021,8
769,887,962,1019,8
769,887,961,1020,8
769,887,962,1021,8
768,887,961,1021,8
768,887,961,1021,8
767,888,962,1020,8
767,888,961,1021,8
768,888,962,1020,8
768,888,962,1021,8
770,888,962,1021,8
770,888,962,1020,8
770,889,962,1021,8
771,890,962,1021,8
771,889,963,1021,8
771,889,963,1020,8
772,889,962,1021,8
772,889,962,1020,8
772,889,962,1021,8
773,889,963,1020,8
771,889,962,1021,8
772,890,962,1021,8
772,889,963,1022,8
772,890,962,1020,8
773,890,962,1021,8
772,889,963,1020,8
772,890,963,1020,8
772,890,962,1021,8
771,889,963,1021,8
772,889,963,1020,8
772,889,963,1021,8
772,890,963,1021,8
773,890,963,1020,8
772,890,963,1020,8
773,890,963,1021,8
773,890,963,1021,8
773,890,963,1021,8
774,889,963,1020,8
774,890,963,1021,8
775,889,963,1021,8
774,890,963,1021,8
774,890,963,1021,8
775,889,963,1020,8
775,890,963,1021,8
775,890,963,1021,8
775,889,963,1020,8
775,890,963,1021,8
775,890,962,1020,8
775,890,963,1021,8
774,890,962,1021,8
774,889,963,1020,8
775,890,962,1020,8
775,890,964,1021,8
775,889,963,1020,8
775,889,962,1021,8
775,889,962,1020,8
775,889,962,1021,8
775,889,963,1022,8
774,889,963,1020,8
774,889,962,1021,8
774,889,963,1020,8
774,889,963,1020,8
774,890,963,1021,8
774,889,962,1021,8
774,889,963,1021,8
775,889,963,1020,8
775,890,963,1020,8
775,890,963,1021,8
775,890,962,1020,8
775,890,962,1021,8
776,889,963,1021,8
776,889,963,1020,8
776,890,963,1021,8
776,890,962,1020,8
775,889,963,1021,8
776,889,962,1020,8
776,890,963,1021,8
776,889,963,1020,8
775,890,963,1021,8
775,889,962,1021,8
775,890,963,1020,8
776,889,963,1021,8
776,889,963,1021,8
775,889,964,1021,8
775,889,963,1020,8
775,890,963,1021,8
775,889,962,1021,8
775,890,963,1021,8
774,889,963,1020,8
774,889,963,1021,8
774,889,963,1021,8
774,889,963,1020,8
774,889,962,1020,8
774,889,963,1021,8
774,890,963,1021,8
773,889,963,1021,8
772,889,963,1021,8
772,890,963,1021,8
772,889,962,1020,8
771,889,963,1020,8
771,889,963,1020,8
771,889,961,1020,8
769,889,962,1020,8
768,889,962,1020,8
767,890,962,1020,8
768,890,963,1020,8
769,889,962,1020,8
770,889,963,1021,8
771,889,963,1021,8
770,889,962,1020,8
769,889,962,1021,8
768,889,962,1020,8
768,889,962,1021,8
768,889,963,1020,8
767,889,962,1021,8
766,889,962,1020,8
766,889,962,1020,8
765,890,962,1021,8
764,889,962,1021,8
766,889,962,1020,8
765,890,962,1021,8
765,890,962,1021,8
767,890,962,1021,8
768,890,962,1020,8
772,889,963,1021,8
772,890,962,1020,8
770,890,963,1021,8
770,890,963,1020,8
770,889,963,1020,8
770,889,964,1020,8
769,889,963,1021,8
771,890,963,1020,8
771,889,963,1020,8
768,889,962,1020,8
767,889,963,1020,8
768,889,962,1020,8
768,889,962,1021,8
768,889,962,1020,8
770,890,962,1021,8
771,889,962,1021,8
772,890,963,1021,8
773,889,963,1020,8
773,889,963,1020,8
773,889,963,1020,8
772,889,962,1020,8
773,889,963,1020,8
772,890,963,1020,8
772,889,963,1021,8
772,889,962,1020,8
773,889,963,1021,8
773,890,962,1021,8
773,889,962,1021,8
773,890,962,1021,8
773,889,963,1020,8
773,890,963,1021,8
774,889,963,1021,8
775,889,962,1020,8
775,889,963,1021,8
775,889,963,1020,8
775,890,962,1020,8
775,889,963,1020,8
776,889,962,1021,8
775,888,962,1020,8
775,889,963,1020,8
776,889,963,1020,8
776,888,963,1021,8
776,889,963,1020,8
776,889,962,1020,8
776,889,963,1020,8
776,889,962,1021,8
776,889,963,1021,8
776,888,963,1021,8
776,890,963,1021,8
776,890,962,1020,8
776,889,962,1021,8
776,888,962,1021,8
776,888,963,1020,8
776,889,962,1020,8
776,888,962,1021,8
776,889,962,1020,8
776,889,962,1020,8
776,890,962,1020,8
776,889,963,1020,8
776,889,963,1020,8
776,888,963,1020,8
776,888,963,1021,8
776,889,962,1020,8
776,889,962,1021,8
776,889,962,1020,8
777,889,962,1020,8
776,888,962,1021,8
776,889,962,1020,8
776,888,962,1020,8
776,889,963,1020,8
776,889,962,1020,8
776,889,963,1020,8
776,889,962,1020,8
777,889,962,1020,8
776,889,963,1020,8
776,888,962,1020,8
776,888,962,1020,8
776,889,962,1020,8
776,889,962,1021,8
776,889,961,1021,8
776,889,962,1020,8
776,888,963,1020,8
775,889,962,1020,8
775,889,962,1021,8
775,888,962,1020,8
774,888,961,1020,8
773,889,962,1021,8
773,888,962,1020,8
773,889,963,1020,8
773,889,962,1020,8
